
 num     #instances         #bytes  class name
1882:             1             24  org.springframework.context.event.SimpleApplicationEventMulticaster
1883:             1             24  [Lcom.sun.org.apache.xalan.internal.utils.FeatureManager$Feature;
1884:             1             24  sun.nio.cs.IBM862
1885:             1             24  java.net.Inet6AddressImpl
1886:             1             24  java.util.concurrent.TimeUnit$7
1887:             1             24  sun.nio.cs.ext.Big5_HKSCS_2001
1888:             1             24  sun.nio.cs.ext.IBM1149
1889:             1             24  org.apache.struts2.dispatcher.ng.ExecuteOperations
1890:             1             24  org.springframework.transaction.interceptor.TransactionInterceptor
1891:             1             24  sun.nio.cs.ext.EUC_JP
1892:             1             24  sun.nio.cs.IBM437
1893:             1             24  [Lorg.jbpm.pvm.internal.svc.Policy;
1894:             1             24  com.sun.org.apache.xalan.internal.utils.XMLSecurityPropertyManager
1895:             1             24  sun.nio.cs.ext.JIS_X_0208
1896:             1             24  sun.nio.cs.ext.IBM300
1897:             1             24  org.jbpm.pvm.internal.wire.binding.SubscribeBinding
1898:             1             24  com.sun.jmx.remote.util.ClassLogger
1899:             1             24  sun.nio.cs.ext.IBM868
1900:             1             24  com.mysql.jdbc.SingleByteCharsetConverter
1901:             1             24  org.jbpm.pvm.internal.wire.binding.IntBinding
1902:             1             24  org.apache.jasper.compiler.TagPluginManager
1903:             1             24  org.jbpm.pvm.internal.wire.binding.MailSessionBinding
1904:             1             24  org.jbpm.pvm.internal.wire.binding.JobExecutorBinding
1905:             1             24  freemarker.cache.MultiTemplateLoader
1906:             1             24  sun.nio.cs.IBM866
1907:             1             24  sun.nio.cs.ext.IBM037
1908:             1             24  [Lorg.hibernate.event.PostLoadEventListener;
1909:             1             24  org.jbpm.pvm.internal.wire.binding.EnlistBinding
1910:             1             24  [Lorg.apache.catalina.Service;
1911:             1             24  sun.nio.cs.ext.Big5_Solaris
1912:             1             24  com.opensymphony.xwork2.inject.ContainerImpl$10
1913:             1             24  com.mysql.jdbc.StandardSocketFactory
1914:             1             24  sun.nio.cs.ISO_8859_15
1915:             1             24  [Lfreemarker.cache.TemplateLoader;
1916:             1             24  sun.nio.cs.ext.MS936
1917:             1             24  org.apache.tomcat.websocket.server.WsServerContainer$WsThreadFactory
1918:             1             24  [Lcom.sun.org.apache.xalan.internal.utils.XMLSecurityPropertyManager$Property;
1919:             1             24  org.jbpm.enterprise.internal.wire.binding.EjbTimerSessionBinding
1920:             1             24  sun.nio.cs.ext.IBM869
1921:             1             24  sun.management.CompilationImpl
1922:             1             24  sun.nio.cs.ext.IBM33722
1923:             1             24  sun.nio.cs.ext.JISAutoDetect
1924:             1             24  sun.nio.cs.UTF_32
1925:             1             24  org.jbpm.pvm.internal.processengine.SpringHelper
1926:             1             24  [Lorg.hibernate.event.PreLoadEventListener;
1927:             1             24  sun.nio.cs.MS1252
1928:             1             24  sun.nio.cs.ext.COMPOUND_TEXT
1929:             1             24  org.jbpm.pvm.internal.wire.binding.ShortBinding
1930:             1             24  bsh.engine.BshScriptEngineFactory
1931:             1             24  com.opensymphony.xwork2.validator.DefaultValidatorFileParser
1932:             1             24  org.jbpm.enterprise.internal.wire.binding.EjbLocalCommandServiceBinding
1933:             1             24  [Lorg.hibernate.event.LoadEventListener;
1934:             1             24  sun.nio.cs.ext.PCK
1935:             1             24  org.hibernate.util.XMLHelper$ErrorLogger
1936:             1             24  [Lognl.internal.ClassCache;
1937:             1             24  freemarker.ext.beans.SimpleMemberModel
1938:             1             24  sun.nio.cs.IBM858
1939:             1             24  sun.nio.cs.ext.IBM1026
1940:             1             24  com.sun.management.UnixOperatingSystem
1941:             1             24  freemarker.cache.WebappTemplateLoader
1942:             1             24  org.apache.struts2.config.DefaultSettings
1943:             1             24  sun.nio.cs.ext.EUC_JP_LINUX
1944:             1             24  [Lorg.hibernate.persister.collection.QueryableCollection;
1945:             1             24  sun.nio.cs.ext.IBM870
1946:             1             24  sun.reflect.UnsafeIntegerFieldAccessorImpl
1947:             1             24  org.jbpm.enterprise.internal.wire.binding.EjbRemoteCommandServiceBinding
1948:             1             24  sun.nio.cs.MS1251
1949:             1             24  org.apache.jsp.index_jsp
1950:             1             24  sun.nio.cs.ext.SJIS_0213
1951:             1             24  sun.nio.fs.NativeBuffer$Deallocator
1952:             1             24  org.jbpm.pvm.internal.wire.binding.ByteBinding
1953:             1             24  org.jbpm.jpdl.internal.xml.JpdlDeployerBinding
1954:             1             24  sun.nio.cs.ext.EUC_TW
1955:             1             24  org.jbpm.pvm.internal.wire.binding.TypesBinding
1956:             1             24  java.lang.reflect.ReflectPermission
1957:             1             24  sun.nio.cs.ext.IBM833
1958:             1             24  sun.nio.cs.IBM857
1959:             1             24  sun.nio.cs.ext.IBM1047
1960:             1             24  sun.nio.cs.ext.IBM871
1961:             1             24  org.apache.catalina.deploy.ApplicationListener
1962:             1             24  org.jbpm.pvm.internal.wire.binding.SpringTransactionInterceptorBinding
1963:             1             24  sun.nio.cs.ext.Johab
1964:             1             24  sun.nio.cs.MS1250
1965:             1             24  [Lorg.apache.catalina.deploy.ApplicationListener;
1966:             1             24  org.hibernate.dialect.Dialect$1
1967:             1             24  sun.nio.cs.ext.EUC_JP_Open
1968:             1             24  sun.nio.cs.ext.IBM834
1969:             1             24  sun.nio.cs.UTF_32LE_BOM
1970:             1             24  org.jbpm.pvm.internal.wire.binding.LongBinding
1971:             1             24  sun.nio.cs.ext.IBM943
1972:             1             24  sun.nio.cs.ext.IBM273
1973:             1             24  org.hibernate.dialect.Dialect$2
1974:             1             24  freemarker.template.utility.Collections12$EmptyMap
1975:             1             24  sun.nio.cs.UTF_16LE_BOM
1976:             1             24  sun.nio.cs.ext.IBM918
1977:             1             24  sun.nio.cs.MS1253
1978:             1             24  org.springframework.context.support.AbstractApplicationContext$BeanPostProcessorChecker
1979:             1             24  sun.nio.cs.ext.MacArabic
1980:             1             24  sun.nio.cs.ext.IBM1006
1981:             1             24  sun.nio.cs.ext.IBM856
1982:             1             24  org.hibernate.engine.query.QueryPlanCache
1983:             1             24  java.util.Collections$SetFromMap
1984:             1             24  java.util.ResourceBundle$Control$CandidateListCache
1985:             1             24  sun.net.www.protocol.http.Handler
1986:             1             24  sun.management.VMManagementImpl
1987:             1             24  sun.nio.cs.UTF_32BE_BOM
1988:             1             24  [Lorg.apache.struts2.config.Settings;
1989:             1             24  sun.management.RuntimeImpl
1990:             1             24  sun.nio.cs.ext.IBM943C
1991:             1             24  sun.nio.cs.ext.GB18030
1992:             1             24  sun.nio.cs.ext.IBM277
1993:             1             24  org.jbpm.pvm.internal.wire.binding.StringBinding
1994:             1             24  sun.nio.cs.ext.ISO2022_CN
1995:             1             24  sun.nio.cs.UTF_32BE
1996:             1             24  com.sun.org.apache.xerces.internal.impl.xs.util.ShortListImpl
1997:             1             24  [Ljava.util.Locale$Category;
1998:             1             24  [Lorg.hibernate.event.DirtyCheckEventListener;
1999:             1             24  sun.nio.cs.ext.MacCentralEurope
2000:             1             24  com.opensymphony.xwork2.ognl.OgnlUtil
2001:             1             24  org.apache.jsp.WEB_002dINF.jsp.frame.left_jsp
2002:             1             24  org.apache.catalina.core.StandardContext$ContextFilterMaps
2003:             1             24  org.hibernate.dialect.Dialect$3
2004:             1             24  sun.nio.cs.ext.IBM1025
2005:             1             24  sun.nio.cs.ext.IBM875
2006:             1             24  org.apache.struts2.config.LegacyPropertiesConfigurationProvider$1
2007:             1             24  cn.itcast.oa.dao.impl.LoginDaoImpl
2008:             1             24  org.jbpm.pvm.internal.wire.binding.JobTestHelperBinding
2009:             1             24  sun.nio.cs.KOI8_R
2010:             1             24  org.hibernate.util.SimpleMRUCache
2011:             1             24  sun.nio.cs.ext.IBM278
2012:             1             24  sun.nio.cs.MS1254
2013:             1             24  org.jbpm.pvm.internal.wire.binding.NullBinding
2014:             1             24  sun.net.sdp.SdpProvider
2015:             1             24  sun.nio.cs.ext.ISO2022_JP
2016:             1             24  sun.nio.cs.ext.MacCroatian
2017:             1             24  sun.security.x509.Extension
2018:             1             24  com.opensymphony.xwork2.inject.Scope$1
2019:             1             24  org.hibernate.util.XMLHelper
2020:             1             24  sun.nio.cs.ext.IBM1046
2021:             1             24  org.jbpm.pvm.internal.wire.binding.CommandServiceBinding
2022:             1             24  sun.nio.cs.ext.IBM921
2023:             1             24  org.jbpm.pvm.internal.wire.binding.ScriptManagerBinding
